	wt_2
Name=MATN3	0
Name=BLID	0
Name=MAX	1
Name=DENND6B	0
Name=C8orf82	0
Name=LINC00593	0
Name=MGC34796	0
Name=ARSE	0
Name=MAZ	1
Name=CNTFR-AS1	0
Name=MB	0
Name=PIM3	1
Name=STX19	0
Name=MBD1	1
Name=MBL2	0
Name=MBNL1	3
Name=MBP	3
Name=MC1R	0
Name=MC2R	0
Name=MC3R	0
Name=ARSF	0
Name=MC4R	0
Name=MC5R	0
Name=MCAM	0
Name=MCC	0
Name=CHST6	0
Name=MCF2	0
Name=ART1	88
Name=MCL1	7
Name=MCM2	0
Name=MCM3	0
Name=MCM4	0
Name=MCM5	0
Name=MCM6	0
Name=MCM7	863
Name=CD46	0
Name=SMCP	0
Name=ADAM11	0
Name=MDFI	0
Name=DNAJB9	0
Name=ART3	0
Name=MDH1	2
Name=MDH2	4
Name=MDK	0
Name=MDM2	0
Name=MDM4	31
Name=ME1	3
Name=ART4	0
Name=ME2	0
Name=MEA1	4
Name=MECP2	3
Name=MEF2A	2
Name=MEF2BNB-MEF2B	0
Name=MEF2C	0
Name=MEF2D	11
Name=ARVCF	0
Name=MEFV	0
Name=MEIS1	1
Name=MEIS2	0
Name=MEIS3P1	0
Name=MAP3K1	0
Name=MAP3K3	0
Name=MAP3K4	0
Name=MAP3K5	2
Name=RAB8A	0
Name=MEN1	1
Name=MEOX1	0
Name=MEOX2	0
Name=MEP1A	0
Name=MEP1B	0
Name=MEST	2
Name=MET	0
Name=METTL1	0
Name=MFAP1	1
Name=MFAP2	0
Name=MFAP3	0
Name=MFAP4	0
Name=MFGE8	0
Name=MFI2	1
Name=MFNG	0
Name=MGAT1	2
Name=SCGB2A1	0
Name=MGAT2	0
Name=MGAT3	0
Name=MGAT5	2
Name=SCGB2A2	0
Name=VCX3B	0
Name=CTAGE5	0
Name=KITLG	0
Name=MGMT	0
Name=MGP	0
Name=MGST1	1
Name=MGST2	2
Name=MGST3	2
Name=CIITA	0
Name=CD99	1
Name=ASAH1	0
Name=MICB	1
Name=MID1	0
Name=MIF	3
Name=CXCL9	0
Name=MIP	0
Name=MIPEP	0
Name=MITF	2
Name=ATXN3	0
Name=MKI67	0
Name=MKLN1	5
Name=ASCL1	0
Name=MLF1	0
Name=MLH1	2
Name=MAP3K9	1
Name=MAP3K10	1
Name=MLN	0
Name=MAP3K11	2
Name=KMT2A	1
Name=MLLT1	0
Name=AFF1	2
Name=ACHE	1
Name=ASCL2	0
Name=MLLT3	0
Name=MLLT4	0
Name=MLLT6	1
Name=FOXO4	0
Name=NR3C2	0
Name=TRPM1	1
Name=MME	0
Name=MMP1	129
Name=MMP2	2
Name=MMP3	19
Name=MMP7	2
Name=MMP8	5
Name=RGS21	2
Name=ASTL	0
Name=LHX8	0
Name=MMP9	21
Name=MMP10	12
Name=ASGR1	0
Name=MMP11	0
Name=MMP12	0
Name=MMP13	0
Name=MMP14	2
Name=ATP5EP2	0
Name=MMP15	0
Name=MMP16	0
Name=MMP17	1
Name=MMP19	0
Name=ALDH6A1	0
Name=ASGR2	1
Name=MN1	0
Name=MNAT1	0
Name=MNDA	0
Name=MNT	0
Name=MOBP	0
Name=MOCS1	0
Name=MOCS2	0
Name=ASIP	2
Name=MOG	0
Name=MOS	0
Name=MOV10	0
Name=CD200	0
Name=ASL	1
Name=MPG	5
Name=MPI	0
Name=MPL	0
Name=MPO	0
Name=MPP1	0
Name=MPP2	0
Name=MPP3	0
Name=MPST	0
Name=MPV17	0
Name=MPZ	0
Name=MRC1	0
Name=MRE11A	1
Name=ABCC1	0
Name=ASMT	0
Name=KLK14	1
Name=KLK12	0
Name=ASNA1	0
Name=KRTAP5-5	0
Name=LINC00615	0
Name=MXRA7	2
Name=LINC01555	0
Name=THAP7-AS1	0
Name=LOC439933	1
Name=LINC00575	0
Name=C5orf17	1
Name=FER1L6-AS1	0
Name=PRKCQ-AS1	0
Name=CELF2-AS2	0
Name=FAM35DP	0
Name=LINC00857	0
Name=LOC439994	0
Name=IFIT1B	0
Name=ASNS	0
Name=KRTAP5-2	0
Name=KRTAP5-6	0
Name=TMEM41B	1
Name=LOC440028	0
Name=DKFZp686K1684	3
Name=LOC440040	94
Name=TRIM51HP	0
Name=SLC22A20	0
Name=KRTAP5-7	0
Name=KRTAP5-11	0
Name=CASP1P2	0
Name=CARD17	0
Name=LINC00167	0
Name=IQSEC3	0
Name=ZNF705A	0
Name=FAM66C	389
Name=DDX12P	0
Name=SMCO3	0
Name=H3F3C	1
Name=DBX2	0
Name=FLJ12825	0
Name=TMEM198B	0
Name=PLEKHG7	0
Name=LOC440117	0
Name=FZD10-AS1	0
Name=LINC00544	0
Name=LINC00545	0
Name=ALG11	0
Name=MZT1	0
Name=OR11H12	0
Name=RNASE13	0
Name=LOC440173	0
Name=LINC00238	0
Name=CCDC88C	0
Name=CXADRP3	11
Name=NF1P2	0
Name=GOLGA6L22	0
Name=HERC2P9	0
Name=WHAMMP2	0
Name=GOLGA8B	0
Name=EIF2AK4	0
Name=CATSPER2P1	0
Name=UNC13C	1
Name=UBL7-AS1	0
Name=LOC440292	0
Name=GOLGA6L9	0
Name=DNM1P41	0
Name=LOC440300	0
Name=TTLL13P	0
Name=LOC440311	1
Name=SMIM22	0
Name=NPIPB4	0
Name=LOC440346	0
Name=NPIPB15	0
Name=SNX29P2	0
Name=SMG1P2	1
Name=CDIPT-AS1	0
Name=YBX3P1	0
Name=LOC440386	0
Name=CTRB2	0
Name=LOC440390	0
Name=RNASEK	3
Name=CCDC144NL-AS1	2
Name=TBC1D3P5	0
Name=SUZ12P1	4
Name=LOC440434	0
Name=GPR179	0
Name=LOC440446	0
Name=TBC1D3P2	0
Name=PLEKHM1P	0
Name=LOC440461	0
Name=BAIAP2-AS1	0
Name=ANKRD20A5P	0
Name=HSBP1L1	0
Name=PLIN5	0
Name=CLEC4GP1	0
Name=ZNF506	0
Name=GOLGA2P9	0
Name=ZNF724P	0
Name=PSG8	0
Name=LINC00982	0
Name=PRAMEF11	0
Name=PRAMEF6	0
Name=HNRNPCL2	0
Name=UQCRHL	0
Name=LOC440570	57
Name=MINOS1	0
Name=SLC2A1-AS1	0
Name=FAM183A	0
Name=ZYG11A	0
Name=FLJ31662	0
Name=LOC440600	0
Name=LOC440602	0
Name=BCL2L15	0
Name=NUDT4P1	0
Name=HIST2H2BF	0
Name=ETV3L	0
Name=LRRC52	0
Name=LOC440700	0
Name=LOC440704	15
Name=C1orf186	0
Name=TRIM67	1
Name=MAP1LC3C	0
Name=LOC440742	0
Name=LINC00851	0
Name=P2RX6P	0
Name=RIMBP3B	0
Name=PIWIL3	1
Name=MIAT	0
Name=SHISA8	0
Name=ODF3B	0
Name=CAPN14	0
Name=LOC440864	0
Name=LOC440867	0
Name=ACTR3BP2	0
Name=LINC01123	0
Name=LOC440895	0
Name=LOC440896	0
Name=LINC01191	6
Name=FAR2P1	0
Name=LOC440910	0
Name=POTEKP	0
Name=LINC01124	0
Name=H3F3AP4	0
Name=LOC440934	1
Name=THUMPD3-AS1	0
Name=EIF1B-AS1	0
Name=TMEM89	0
Name=IQCF6	0
Name=SMIM4	0
Name=LINC00971	0
Name=LOC440982	0
Name=LINC00969	0
Name=CPEB2-AS1	11
Name=MTHFD2L	1
Name=LOC441025	0
Name=TMEM150C	0
Name=GUSBP5	0
Name=LOC441052	0
Name=C4orf47	0
Name=MGC39584	2
Name=MARCH11	2
Name=FLJ31104	0
Name=LOC441081	0
Name=LOC441086	0
Name=LOC441087	0
Name=CRSP8P	0
Name=NR2F1-AS1	1
Name=LOC441098	0
Name=C5orf56	2
Name=FLJ16171	0
Name=LINC00266-3	0
Name=LOC441124	1
Name=C6orf226	0
Name=TMEM151B	0
Name=LOC441155	0
Name=OOEP	0
Name=FAM26F	0
Name=FLJ46906	18
Name=LINC00602	0
Name=LOC441178	0
Name=LOC441179	0
Name=RNF216P1	0
Name=PMS2CL	0
Name=LOC441204	0
Name=ZNRF2P1	1
Name=RP9P	0
Name=ZNF716	0
Name=LOC441239	0
Name=LOC441242	1
Name=TYW1B	0
Name=SPDYE7P	0
Name=DTX2P1-UPK3BP1-PMS2P11	0
Name=SPDYE3	0
Name=SPDYE2	0
Name=AKR1B15	0
Name=CTAGE15	0
Name=OR2A9P	0
Name=FLJ44511	0
Name=OR4F21	0
Name=FAM90A7P	0
Name=FAM90A10P	0
Name=FLJ39080	2
Name=FLJ46284	0
Name=FLJ42969	0
Name=AARD	1
Name=LRRC24	0
Name=LINC01239	0
Name=SUGT1P1	0
Name=ANKRD20A3	0
Name=ANKRD20A2	0
Name=AQP7P3	0
Name=SPATA31C1	0
Name=LOC441454	0
Name=LOC441455	1
Name=NUTM2G	0
Name=ANKRD18B	0
Name=STX17-AS1	0
Name=C9orf173	0
Name=NRARP	0
Name=FTH1P18	0
Name=CENPVP2	0
Name=LINC00891	1
Name=RPS26P11	0
Name=GLRA4	0
Name=FAM127C	0
Name=CT45A3	0
Name=CT45A5	0
Name=SPANXN4	0
Name=PGAM4	1
Name=CDNF	0
Name=FRG2B	0
Name=LOC441601	0
Name=OR5B3	0
Name=TSPAN11	0
Name=OR9K2	0
Name=LOC441666	0
Name=OR4Q3	0
Name=OR4M1	0
Name=TEX21P	0
Name=LOC441728	0
Name=PRKXP1	0
Name=WBP11P1	0
Name=TARM1	0
Name=ANKRD65	0
Name=PRAMEF7	0
Name=PRAMEF25	0
Name=PGCP1	0
Name=NBPF18P	0
Name=OR10J3	0
Name=BECN2	0
Name=OR2W5	0
Name=OR13G1	0
Name=ZFAS1	188
Name=LOC441956	0
Name=LOC442028	1
Name=SULT1C3	0
Name=EMC3-AS1	0
Name=GALNTL6	2
Name=LOC442132	18
Name=OR2B3	0
Name=OR2J3	0
Name=OR14J1	0
Name=OR10C1	0
Name=ATP6V0CP3	0
Name=PTCHD4	0
Name=SLC25A51P1	0
Name=GSTM2P1	0
Name=RFPL4B	0
Name=ZNF727	0
Name=OR2A2	0
Name=SDR16C6P	0
Name=PTGER4P2-CDK2AP2P2	0
Name=FOXB2	1
Name=LOC442427	0
Name=FAM47C	0
Name=UQCRBP1	0
Name=XRCC6P5	1
Name=SAGE4P	0
Name=LOC442497	0
Name=DPY19L2P4	0
Name=DPY19L2P3	0
Name=STAG3L3	0
Name=STAG3L2	0
Name=SPDYE5	0
Name=EIF3IP1	0
Name=LMOD2	0
Name=LOC442744	0
Name=MIR133B	0
Name=MIR135B	0
Name=MIR148B	100
Name=MIR151A	5
Name=MIR302B	0
Name=MIR302C	0
Name=MIR302D	0
Name=MIR323A	1
Name=MIR324	10
Name=MIR325	0
Name=MIR326	15
Name=MIR328	8
Name=MIR330	40
Name=MIR331	18
Name=MIR335	1
Name=MIR337	1
Name=MIR338	1
Name=MIR339	34
Name=MIR340	97
Name=MIR342	101
Name=MIR345	48
Name=MIR346	0
Name=MIR367	0
Name=MIR376C	0
Name=MIR369	1
Name=MIR370	0
Name=MIR371A	1
Name=MIR372	0
Name=MIR373	0
Name=MIR374A	21
Name=MIR196B	31
Name=ASPA	0
Name=MYO1B	0
Name=CITED1	0
Name=MSH2	1
Name=MSH3	1
Name=MSH4	0
Name=MSH5	0
Name=ASPH	0
Name=MSI1	1
Name=IGFL4	0
Name=ASS1	1
Name=ARHGEF35	0
Name=SULT1A4	1
Name=TRIM6-TRIM34	0
Name=CBWD3	0
Name=C9orf129	0
Name=POTEE	0
Name=PALM2-AKAP2	6
Name=MSMB	0
Name=MSN	122
Name=MSR1	1
Name=MSRA	7
Name=MST1	0
Name=MST1R	0
Name=MSX1	0
Name=MSX2	0
Name=FRG2	0
Name=KPRP	0
Name=LCE6A	0
Name=MT1A	1
Name=MT1B	0
Name=MT1E	1
Name=MT1F	1
Name=DEFA8P	0
Name=DEFA9P	0
Name=DEFA10P	0
Name=MT1G	8
Name=GGNBP1	0
Name=MT1H	0
Name=MT1JP	1
Name=MT1M	1
Name=MT1L	0
Name=MT1X	11
Name=MT2A	19
Name=MT3	0
Name=MTAP	0
Name=ATP6	6
Name=ATP8	0
Name=TRNC	13
Name=COX1	24
Name=COX2	36
Name=COX3	14
Name=MTCP1	1
Name=CYTB	10
Name=MTF1	2
Name=NUDT1	0
Name=MTHFD1	0
Name=MTHFR	1
Name=MTIF2	1
Name=MTM1	1
Name=ND1	19
Name=ND2	10
Name=ND3	0
Name=ND4	8
Name=ND4L	7
Name=ND5	13
Name=ND6	2
Name=MYO1F	3
Name=MTNR1A	1
Name=MTNR1B	0
Name=MTTP	0
Name=MTR	0
Name=RNR1	73
Name=RNR2	707
Name=MTRR	1
Name=TRNA	19
Name=TRND	5
Name=TRNE	133
Name=TRNF	48
Name=TRNG	2
Name=TRNH	102
Name=TRNI	13
Name=TRNK	40
Name=TRNL1	190
Name=TRNL2	153
Name=TRNM	53
Name=TRNN	19
Name=TRNP	23
Name=TRNQ	317
Name=TRNR	2
Name=TRNS1	6
Name=TRNS2	115
Name=TRNT	18
Name=TRNV	202
Name=TRNW	5
Name=TRNY	150
Name=MTX1	0
Name=MUC1	0
Name=MUC2	0
Name=MUC3A	0
Name=MUC4	0
Name=MUC5AC	0
Name=MUC6	0
Name=MUC7	0
Name=TRIM37	0
Name=MUSK	0
Name=MUT	1
Name=MUTYH	0
Name=MVD	0
Name=MVK	0
Name=MX1	0
Name=ASTN1	0
Name=MX2	1
Name=MXI1	0
Name=MYB	0
Name=MYBL1	0
Name=MYBPC1	1
Name=MYBL2	0
Name=MYBPC2	0
Name=MYBPC3	0
Name=MYBPH	1
Name=MYC	1312
Name=MYCL	0
Name=MYCN	0
Name=MYD88	1
Name=GADD45B	0
Name=MYF5	0
Name=MYF6	0
Name=MYH1	0
Name=SERPINC1	0
Name=MYH2	0
Name=MYH3	0
Name=MYH4	0
Name=MYH6	0
Name=MYH7	0
Name=MYH8	0
Name=MYH9	14
Name=MYH10	1
Name=MYH11	2
Name=ZFHX3	4
Name=MYL1	0
Name=MYL2	0
Name=MYL3	0
Name=MYL4	0
Name=MYL5	0
Name=MYL6	9
Name=MYLK	0
Name=MYO1A	0
Name=MYO1C	1
Name=MYO1D	0
Name=MYO1E	0
Name=MYO5A	4
Name=MYO5B	1
Name=MYO6	0
Name=MYO7A	0
Name=MYO7B	1
Name=MYO9A	4
Name=MYO9B	9
Name=MYO10	0
Name=MYOC	0
Name=MYOD1	0
Name=MYOG	0
Name=PPP1R12A	1
Name=ATF1	0
Name=PPP1R12B	10
Name=MYT1	0
Name=NAB1	0
Name=NAB2	1
Name=NACA	0
Name=NAGA	0
Name=NAGLU	0
Name=ATF3	4
Name=HNRNPM	1
Name=NAIP	0
Name=NAP1L1	1
Name=NAP1L2	0
Name=NAP1L3	0
Name=NAP1L4	2
Name=NARS	1
Name=NASP	0
Name=ATF4	2
Name=CEACAM6	0
Name=NBL1	0
Name=NUBP1	0
Name=NBN	0
Name=NCAM1	2
Name=NCAM2	1
Name=NCBP1	155
Name=NCF2	7
Name=NCF4	1
Name=NCK1	0
Name=NCL	82
Name=NDN	0
Name=NDP	0
Name=NDUFA1	0
Name=NDUFA2	1
Name=NDUFA3	0
Name=NDUFA4	3
Name=NDUFA5	0
Name=ACLY	1
Name=NDUFA6	0
Name=NDUFA7	0
Name=NDUFA8	1
Name=NEB	0
Name=NDUFA9	0
Name=NDUFA10	0
Name=NDUFAB1	2
Name=NDUFB1	1
Name=NDUFB2	2
Name=NDUFB3	0
Name=ATIC	0
Name=NDUFB4	2
Name=NDUFB5	0
Name=NDUFB6	1
Name=NDUFB7	0
Name=NDUFB8	1
Name=NDUFB9	7
Name=NDUFB10	0
Name=NDUFC1	0
Name=NDUFC2	0
Name=NDUFS1	0
Name=ATM	4
Name=NDUFS2	1
Name=NDUFS3	1
Name=NDUFV1	0
Name=NDUFS4	0
Name=NDUFS5	2
Name=NDUFS6	0
Name=NDUFS8	0
Name=NDUFV2	1
Name=RERE	2
Name=NDUFV3	0
Name=DRG1	0
Name=NEDD4	0
Name=SEPT2	1
Name=RPL10A	3
Name=NEDD8	3
Name=NEDD9	1
Name=ATOH1	0
Name=NEFM	0
Name=LRRC37A2	4
Name=SUMO1P3	0
Name=SPIN2B	0
Name=GIMAP6	0
Name=LRRC18	0
Name=H2AFB2	0
Name=H2AFB1	0
Name=F8A2	0
Name=F8A3	0
Name=NEFH	0
Name=NELL1	115
Name=NEFL	29
Name=ATOX1	4
Name=NEK1	0
Name=NEK2	0
Name=NEK3	0
Name=NELL2	1
Name=NEO1	2
Name=NEU1	0
Name=NEU2	0
Name=ATP1A1	4
Name=NEUROD1	0
Name=NEUROD2	0
Name=NEUROG1	0
Name=NF1	3
Name=ATP1A2	0
Name=NF2	1
Name=NFATC1	2
Name=NFATC2	0
Name=NFIA	0
Name=NFATC3	2
Name=NFATC4	0
Name=NFE2	0
Name=NFE2L1	1
Name=ATP1A3	1
Name=NFE2L2	2
Name=NFIB	0
Name=NFIC	3
Name=NFIL3	1
Name=NFIX	0
Name=ATP12A	0
Name=NFKB1	2
Name=NFKB2	1
Name=NFKBIA	1
Name=NFKBIB	3
Name=NFKBIE	3
Name=NFKBIL1	0
Name=TONSL	0
Name=NFRKB	0
Name=NFX1	3
Name=ACO1	0
Name=ATP1A4	0
Name=NFYA	3
Name=NFYB	60
Name=NFYC	1340
Name=NGF	1
Name=NGFR	0
Name=NHLH1	5
Name=NHLH2	1
Name=NHP2L1	0
Name=ATP1B1	1
Name=NHS	0
Name=NID1	1
Name=NINJ1	4
Name=NINJ2	1
Name=NIT1	1
Name=NKG7	0
Name=ATP1B2	0
Name=NKTR	0
Name=NKX2-2	0
Name=NKX3-1	0
Name=NKX6-1	0
Name=NNAT	0
Name=NMB	0
Name=NMBR	0
Name=ATP1B3	0
Name=NME1	1
Name=NME2	3
Name=NME3	0
Name=NME4	3
Name=NQO2	0
Name=NMT1	12
Name=NNMT	0
Name=NODAL	0
Name=NOP2	0
Name=NONO	1
Name=NOS1	1
Name=NOS2	0
Name=NOS3	0
Name=CNOT2	1
Name=CNOT3	0
Name=CNOT4	2
Name=NOTCH1	2
Name=NPY	0
Name=NOTCH2	162
Name=NOTCH3	0
Name=NOTCH4	0
Name=NOV	0
Name=NOVA1	0
Name=NOVA2	0
Name=FXYD2	0
Name=PNP	4
Name=NPAS1	0
Name=NPAS2	0
Name=NPAT	0
Name=NPC1	2
Name=NPHP1	0
Name=NPHS1	0
Name=NPM1	0
Name=ATP2A1	0
Name=NPPA	0
Name=NPPB	0
Name=ATP2A2	0
Name=NPPC	0
Name=NPR1	0
Name=NPR2	0
Name=NPR3	0
Name=NPTX1	0
Name=NPTX2	1
Name=NPY1R	0
Name=NPY2R	0
Name=NPY6R	0
Name=NPY5R	0
Name=ATP2A3	1
Name=SLC11A2	0
Name=NRAP	0
Name=NRAS	2
Name=NRCAM	1
Name=NRD1	4
Name=NRF1	1
Name=ACR	0
Name=ATP2B1	1
Name=NRGN	0
Name=NRL	1
Name=NRTN	1
Name=YBX1	0
Name=NSF	1
Name=NT5E	0
Name=NTF3	0
Name=NTF4	0
Name=ATP2B2	22
Name=NTHL1	0
Name=NTRK1	0
Name=NTRK2	1
Name=NTRK3	0
Name=NTN3	0
Name=ROR1	0
Name=ATP2B3	0
Name=ROR2	0
Name=DDR2	1
Name=NTS	0
Name=NTSR1	1
Name=GEMIN8P4	0
Name=C8orf22	0
Name=IGIP	0
Name=NUCB1	1
Name=NUCB2	1
Name=NUMA1	1
Name=NUP88	0
Name=NUP98	1
Name=NR4A2	0
Name=ATP2B4	5
Name=NVL	3
Name=GPR143	0
Name=COA5	0
Name=LOC493754	1
Name=OAS1	1
Name=HCG11	0
Name=TRIM72	0
Name=CISD2	0
Name=CCDC73	1
Name=EID3	0
Name=GPX8	0
Name=OAS2	2
Name=TMEM9B-AS1	0
Name=RNASE12	0
Name=PHOSPHO2	0
Name=PAPPA-AS1	0
Name=OAS3	5
Name=RBMXL1	0
Name=SPANXN1	0
Name=SPANXN2	0
Name=LOC494127	0
Name=LOC494141	0
Name=CHAC2	0
Name=FBXO47	0
Name=SPANXN5	0
Name=OAT	2
Name=TBC1D25	0
Name=MIR361	56
Name=MIR375	1
Name=MIR376A1	0
Name=MIR377	0
Name=MIR378A	426
Name=MIR379	0
Name=MIR380	1
Name=MIR381	6
Name=MIR382	0
Name=MIR383	0
Name=MIR384	0
Name=MIR422A	0
Name=MIR423	371
Name=MIR424	49
Name=MIR425	288
Name=RNF165	0
Name=DFNB59	1
Name=TYMSOS	0
Name=WEE2	1
Name=C9orf135-AS1	0
Name=OAZ1	10
Name=OAZ2	3
Name=OCA2	0
Name=ATP4A	0
Name=OCM2	0
Name=OCRL	2
Name=ODC1	8
Name=ODF1	0
Name=ODF2	0
Name=OMD	0
Name=ATP4B	0
Name=OGDH	3
Name=OGG1	1
Name=OGN	0
Name=KU-MEL-3	0
Name=FLJ25758	0
Name=TIFAB	0
Name=CLEC18B	0
Name=LOC497256	0
Name=BDNF-AS	3
Name=C18orf61	0
Name=OLR1	0
Name=OMG	0
Name=OMP	0
Name=OPA1	1
Name=LINC00293	0
Name=C18orf32	1
Name=OPCML	3
Name=ATP5A1	300
Name=TNFRSF11B	0
Name=OPHN1	10
Name=OPRD1	1
Name=ZBTB21	2
Name=SCAPER	5
Name=WRAP73	1
Name=OPRK1	0
Name=CRNN	0
Name=CLDN20	0
Name=OPRL1	0
Name=OPRM1	0
Name=SIX6	0
Name=OR1D2	0
Name=OR1F1	828
Name=OR2C1	0
Name=OR3A1	0
Name=OR3A2	0
Name=ORC1	0
Name=ORC2	0
Name=ACO2	4
Name=ORC4	2
Name=ORC5	1
Name=SLC22A18	0
Name=SLC22A18AS	0
Name=ORM1	0
Name=ORM2	0
Name=OSBP	2
Name=OSM	0
Name=OTC	0
Name=ALDH7A1	1
Name=CLDN11	0
Name=OTX1	0
Name=OTX2	0
Name=OVGP1	0
Name=OVOL1	1
Name=OXA1L	1
Name=OXCT1	0
Name=OXT	0
Name=OXTR	0
Name=P2RX1	2
Name=P2RX3	0
Name=P2RX4	1
Name=P2RX5	0
Name=P2RX7	1
Name=P2RY1	0
Name=P2RY2	0
Name=P2RY4	0
Name=P2RY6	0
Name=P2RY11	0
Name=P4HA1	4
Name=P4HB	11
Name=MS4A13	0
Name=LINC00929	0
Name=A1BG-AS1	0
Name=SPRN	0
Name=RGMB-AS1	3
Name=ARGFX	0
Name=PA2G4	0
Name=DEFB107B	0
Name=DEFB104B	0
Name=DUXAP8	0
Name=DUXAP10	0
Name=ARGFXP2	0
Name=DPRXP4	0
Name=LOH12CR2	0
Name=PEBP1	0
Name=DPRX	3
Name=DUXA	0
Name=DEFB106B	0
Name=DEFB105B	0
Name=OR8U8	0
Name=OR8U9	0
Name=OR9G9	0
Name=PABPC3	2
Name=FURIN	2
Name=PCSK6	0
Name=PAEP	0
Name=PAFAH1B1	0
Name=RRM2B	1
Name=SMARCAL1	0
Name=G0S2	0
Name=PLA2G3	0
Name=MINK1	6
Name=CD207	0
Name=PAFAH1B2	0
Name=PAFAH1B3	1
Name=DUOX2	0
Name=NOX4	0
Name=NOX3	0
Name=COL5A3	2
Name=PAFAH2	0
Name=SYCP3	0
Name=PODXL2	6
Name=DEC1	36
Name=CHST11	2
Name=PRDX1	6
Name=PAH	0
Name=SERPINE1	8
Name=SERPINB2	79
Name=PAK1	0
Name=ATP5B	21
Name=IL20	0
Name=UBQLN3	0
Name=GALNT9	0
Name=IL21R	0
Name=IL22	0
Name=ATP6V0A4	0
Name=ITSN2	2
Name=DEF6	1
Name=PAK2	0
Name=CUZD1	0
Name=CYHR1	2
Name=GEMIN4	1
Name=PAK3	0
Name=CALY	0
Name=ANO7	39
Name=PALM	0
Name=PNPLA8	1
Name=ARHGEF4	0
Name=ARHGEF3	1
Name=SLC45A1	0
Name=PCA3	0
Name=PAM	0
Name=CNTN3	5
Name=NEUROG3	0
Name=REG3A	0
Name=PAPPA	3
Name=RDH8	0
Name=PARK2	3
Name=DCAF8	5
Name=PARN	1
Name=PAWR	0
Name=PAX1	0
Name=PAX2	0
Name=PAX3	3
Name=PAX4	0
Name=PAX5	1
Name=PAX6	0
Name=KCNK4	7
Name=MYEF2	0
Name=IRX4	0
Name=ASAP1	6
Name=AK3	0
Name=HP1BP3	0
Name=PAX7	0
Name=HDGFRP3	0
Name=COPS7A	1
Name=NSDHL	0
Name=PDCL	0
Name=PAX9	0
Name=TAS2R3	0
Name=TAS2R4	0
Name=TAS2R16	0
Name=TAS2R1	0
Name=TAS2R9	0
Name=TAS2R8	0
Name=TAS2R7	0
Name=TAS2R13	0
Name=TAS2R10	0
Name=TAS2R14	0
Name=DHH	0
Name=F11R	0
Name=TRAT1	0
Name=VILL	1
Name=C6orf48	403
Name=PARD6A	0
Name=CLEC4A	0
Name=TTTY1	0
Name=SPOCK3	4
Name=STMN3	0
Name=RNF141	0
Name=NTM	2
Name=HEBP1	0
Name=PBX1	2
Name=PBX2	0
Name=ATP5C1	1
Name=PBX3	1
Name=PC	1
Name=PCBD1	0
Name=PCBP1	4
Name=CDON	1
Name=IMPG2	0
Name=PCBP2	0
Name=PDE11A	1
Name=FOXP3	0
Name=SHANK1	0
Name=TBX22	0
Name=PCCA	2
Name=PCCB	1
Name=SOST	0
Name=PCDH1	0
Name=PCDH7	7
Name=TMED5	0
Name=ACOX1	2
Name=PCDH8	0
Name=SLC35B3	0
Name=MTERF3	0
Name=TPRKB	0
Name=MED31	0
Name=COQ6	0
Name=AMDHD2	0
Name=SLC35C2	2
Name=ASCC1	0
Name=DERL2	0
Name=PCDH9	3
Name=EXOSC3	0
Name=FAHD2A	0
Name=SLMO2	2
Name=EXOSC1	0
Name=TMED7	0
Name=ISOC1	0
Name=EMC9	0
Name=RRP15	0
Name=CCDC53	0
Name=HDDC2	2
Name=MRPS16	1
Name=GLRX2	0
Name=MRPS18C	0
Name=FIS1	0
Name=PAM16	1
Name=GOLT1B	0
Name=BOLA1	0
Name=VPS36	1
Name=DESI2	0
Name=TVP23B	0
Name=GLOD4	0
Name=CELA2B	0
Name=UBXN1	3
Name=SERPINA5	0
Name=ZNF593	0
Name=ZBTB7B	0
Name=ST8SIA3	0
Name=PCK1	0
Name=PI15	0
Name=PRLH	0
Name=GMNN	0
Name=PLEKHA8P1	8
Name=LAP3	1
Name=WDPCP	26
Name=ZNF691	0
Name=FAM135B	0
Name=PCK2	1
Name=TXNDC12	0
Name=TXNDC11	0
Name=ATL1	0
Name=CALHM2	0
Name=RPS27L	1
Name=SSUH2	1
Name=YARS2	2
Name=NMD3	0
Name=MRPL2	0
Name=NOSIP	2
Name=DERA	1
Name=MEMO1	2
Name=MRPL4	0
Name=APIP	0
Name=TMX2	0
Name=CUTC	0
Name=FCF1	0
Name=THAP4	1
Name=NDUFA13	2
Name=PCM1	1
Name=MRPS7	0
Name=POLR1D	2
Name=GAL	0
Name=CRYL1	0
Name=MLXIPL	1
Name=TNNI3K	1
Name=YBX2	0
Name=KLHL5	1
Name=PLLP	0
Name=SEPSECS	0
Name=SIDT2	0
Name=RRNAD1	1
Name=ADIPOR1	1
Name=TRNT1	0
Name=UTP18	0
Name=SCCPDH	0
Name=IFT52	2
Name=ABHD5	0
Name=PCMT1	1
Name=SH3GLB1	2
Name=ZC2HC1A	0
Name=MECR	2
Name=NDUFAF1	0
Name=ABHD17B	0
Name=PHF20L1	2
Name=TFB1M	0
Name=APH1A	0
Name=METTL9	7
Name=RDH11	1
Name=PCNA	1
Name=LACTB2	1
Name=SUV420H1	0
Name=TRAPPC12	0
Name=ZDHHC9	0
Name=RMDN1	1
Name=MRPS2	1
Name=COQ4	2
Name=UTP11L	0
Name=SBDS	1
Name=RPL26L1	0
Name=COMMD2	0
Name=ZNF706	1
Name=IER3IP1	0
