	wt_1
Name=COPS7A	2
Name=NSDHL	1
Name=PDCL	4
Name=PAX9	0
Name=TAS2R3	0
Name=TAS2R4	0
Name=TAS2R16	0
Name=TAS2R1	0
Name=TAS2R9	0
Name=TAS2R8	0
Name=TAS2R7	0
Name=TAS2R13	0
Name=TAS2R10	0
Name=TAS2R14	0
Name=DHH	0
Name=F11R	1
Name=TRAT1	0
Name=VILL	1
Name=C6orf48	326
Name=PARD6A	0
Name=CLEC4A	0
Name=TTTY1	0
Name=SPOCK3	3
Name=STMN3	1
Name=RNF141	3
Name=NTM	5
Name=HEBP1	1
Name=PBX1	3
Name=PBX2	0
Name=ATP5C1	2
Name=PBX3	3
Name=PC	6
Name=PCBD1	0
Name=PCBP1	16
Name=CDON	0
Name=IMPG2	0
Name=PCBP2	8
Name=PDE11A	2
Name=FOXP3	0
Name=SHANK1	1
Name=TBX22	0
Name=PCCA	5
Name=PCCB	0
Name=SOST	0
Name=PCDH1	0
Name=PCDH7	16
Name=TMED5	1
Name=ACOX1	4
Name=PCDH8	0
Name=SLC35B3	0
Name=MTERF3	0
Name=TPRKB	0
Name=MED31	1
Name=COQ6	1
Name=AMDHD2	0
Name=SLC35C2	3
Name=ASCC1	1
Name=DERL2	2
Name=PCDH9	7
Name=EXOSC3	1
Name=FAHD2A	0
Name=SLMO2	2
Name=EXOSC1	0
Name=TMED7	1
Name=ISOC1	0
Name=EMC9	0
Name=RRP15	1
Name=CCDC53	0
Name=HDDC2	2
Name=MRPS16	1
Name=GLRX2	0
Name=MRPS18C	0
Name=FIS1	2
Name=PAM16	1
Name=GOLT1B	1
Name=BOLA1	1
Name=VPS36	1
Name=DESI2	2
Name=TVP23B	4
Name=GLOD4	1
Name=CELA2B	0
Name=UBXN1	0
Name=SERPINA5	0
Name=ZNF593	1
Name=ZBTB7B	3
Name=ST8SIA3	0
Name=PCK1	0
Name=PI15	0
Name=PRLH	0
Name=GMNN	0
Name=PLEKHA8P1	13
Name=LAP3	6
Name=WDPCP	83
Name=ZNF691	0
Name=FAM135B	2
Name=PCK2	2
Name=TXNDC12	3
Name=TXNDC11	5
Name=ATL1	1
Name=CALHM2	2
Name=RPS27L	3
Name=SSUH2	0
Name=YARS2	3
Name=NMD3	4
Name=MRPL2	10
Name=NOSIP	4
Name=DERA	3
Name=MEMO1	0
Name=MRPL4	1
Name=APIP	1
Name=TMX2	1
Name=CUTC	0
Name=FCF1	0
Name=THAP4	1
Name=NDUFA13	13
Name=PCM1	5
Name=MRPS7	0
Name=POLR1D	3
Name=GAL	0
Name=CRYL1	0
Name=MLXIPL	0
Name=TNNI3K	1
Name=YBX2	0
Name=KLHL5	3
Name=PLLP	0
Name=SEPSECS	1
Name=SIDT2	3
Name=RRNAD1	0
Name=ADIPOR1	1
Name=TRNT1	1
Name=UTP18	0
Name=SCCPDH	2
Name=IFT52	2
Name=ABHD5	1
Name=PCMT1	4
Name=SH3GLB1	1
Name=ZC2HC1A	1
Name=MECR	0
Name=NDUFAF1	0
Name=ABHD17B	2
Name=PHF20L1	2
Name=TFB1M	1
Name=APH1A	3
Name=METTL9	1
Name=RDH11	2
Name=PCNA	1
Name=LACTB2	2
Name=SUV420H1	6
Name=TRAPPC12	1
Name=ZDHHC9	1
Name=RMDN1	4
Name=MRPS2	0
Name=COQ4	1
Name=UTP11L	1
Name=SBDS	2
Name=RPL26L1	0
Name=COMMD2	1
Name=ZNF706	2
Name=IER3IP1	3
Name=GOLGA7	2
Name=NAA20	2
Name=TRIM17	0
Name=SAR1B	0
Name=ANGPTL4	2
Name=ASB3	2
Name=PHF11	1
Name=RLIM	3
Name=KCTD3	0
Name=CEP83	1
Name=IRAK4	0
Name=RNFT1	0
Name=COPS4	2
Name=INSIG2	0
Name=CHCHD2	2
Name=DYNC1LI1	3
Name=HSD17B12	0
Name=LOC51145	0
Name=A4GNT	0
Name=ING4	0
Name=CERCAM	1
Name=C5orf45	1
Name=SDF4	10
Name=SLC45A2	0
Name=MRTO4	2
Name=HN1	2
Name=SERPINA10	0
Name=ZNF580	0
Name=PCNT	3
Name=VPS28	2
Name=C3orf18	1
Name=EGFL7	222
Name=DBR1	0
Name=DCTN4	2
Name=AADAT	4
Name=CYB5R4	2
Name=MYO15A	0
Name=HSD17B11	0
Name=HSD17B14	0
Name=NAGPA	0
Name=TUBD1	0
Name=TUBE1	1
Name=LEF1	0
Name=PLEKHO1	5
Name=HAO2	0
Name=PCOLCE	0
Name=DCXR	1
Name=HSPA14	0
Name=GPN3	1
Name=CRBN	1
Name=WBP5	0
Name=RSL24D1	0
Name=SS18L2	0
Name=CHMP1A	4
Name=HERC5	3
Name=CKLF	0
Name=ZNF639	0
Name=IPO11	2
Name=RAPGEFL1	1
Name=PLCE1	87
Name=CDKN2A-AS1	0
Name=NIN	1
Name=CPA4	0
Name=ZDHHC2	1
Name=DDX47	2
Name=NUSAP1	0
Name=TACO1	1
Name=ACP6	0
Name=GP6	1
Name=DUSP13	0
Name=CLDN18	0
Name=RAB9B	0
Name=PCP4	0
Name=LUZP4	0
Name=IGF2-AS	0
Name=GLRX5	0
Name=PCSK1	0
Name=ZNF219	0
Name=TCEB3B	1
Name=ABI3	0
Name=COPZ2	11
Name=PIGP	0
Name=GLTP	0
Name=PHF20	2
Name=VRK3	2
Name=CRIM1	0
Name=DRICH1	3
Name=EMC4	2
Name=HGH1	1
Name=MZB1	0
Name=ANKRD39	3
Name=COX16	1
Name=CCDC174	0
Name=SHISA5	5
Name=PAIP2	2
Name=PDZD11	2
Name=TMEM69	1
Name=PCSK5	1
Name=C6orf203	2
Name=NT5C3A	3
Name=FAM178B	1
Name=MRPL37	2
Name=RNF181	4
Name=TBC1D7	4
Name=MARCH2	0
Name=MRPL51	5
Name=TMEM216	1
Name=PCSK2	1
Name=PBDC1	1
Name=MRPL30	0
Name=MRPL27	1
Name=CDKL3	1
Name=CLEC1B	1
Name=CLEC1A	0
Name=PIPOX	0
Name=CDK16	2
Name=TFDP3	1
Name=UBAP1	214
Name=BET1L	3
Name=KLF3	2
Name=MAPKAPK5-AS1	0
Name=ZNF571	0
Name=DNAJC27	0
Name=IER5	6
Name=C1RL	1
Name=CDK17	1
Name=GOLM1	2
Name=ANKMY1	0
Name=SCAND1	3
Name=BFAR	5
Name=TLR7	0
Name=RASL12	0
Name=CEND1	0
Name=COA4	30
Name=RXFP3	0
Name=CDK18	3
Name=ERGIC2	1
Name=GMIP	15
Name=GMPR2	1
Name=CD320	0
Name=PCDH12	0
Name=ECSIT	1
Name=SLC15A3	1
Name=BPIFA1	0
Name=THEG	0
Name=NRN1	1
Name=ATP5D	0
Name=PCYT1A	3
Name=TIMMDC1	4
Name=GCNT4	0
Name=CYP39A1	1
Name=FKBP11	0
Name=ZDHHC3	0
Name=KCNK9	0
Name=FAM13B	2
Name=FAM53C	4
Name=REEP2	0
Name=ARMCX1	0
Name=SLC22A17	0
Name=TLR8	0
Name=SLC25A37	17
Name=FAM198B	0
Name=NME8	1
Name=KRCC1	1
Name=PLAC8	0
Name=PHF21A	3
Name=MRPL35	1
Name=RSRC1	4
Name=PDC	0
Name=MEX3C	7
Name=AMZ2	2
Name=WAC	5
Name=SPG21	12
Name=ARL17A	4
Name=AHSP	0
Name=ARL6IP4	7
Name=PDCD1	0
Name=TNFRSF12A	1
Name=SPTBN5	1
Name=ZNF771	2
Name=PRR16	1
Name=NGRN	0
Name=THEM6	0
Name=MS4A4A	1
Name=DACT1	1
Name=PDCD2	2
Name=CRNKL1	1
Name=ZBTB7A	13
Name=FZR1	5
Name=TAOK3	5
Name=KLRF1	1
Name=KRT76	0
Name=ZNF117	0
Name=WT1-AS	0
Name=PDE1A	2
Name=MBTPS2	2
Name=HOOK1	0
Name=CDC40	3
Name=CHST15	1
Name=ZMYND10	0
Name=PLA1A	0
Name=UBR5	12
Name=POP5	1
Name=TEX264	446
Name=PDE1C	3
Name=POMP	10
Name=TMA7	0
Name=MRPS17	0
Name=ATRAID	2
Name=SNX7	1
Name=UCHL5	5
Name=ANGPT4	0
Name=CRLF3	2
Name=PDE2A	41
Name=CSAD	0
Name=ATP6V1D	3
Name=WNT16	0
Name=ZNF589	0
Name=EIF3L	3
Name=NIP7	0
Name=RWDD1	0
Name=PDE3A	4471
Name=AIG1	1
Name=TRPV2	3
Name=COMMD10	18
Name=WDR83OS	0
Name=TRAPPC4	1
Name=ATP5E	5
Name=PDE3B	0
Name=PPME1	2
Name=NOL7	2
Name=HEMK1	0
Name=PDE4A	1
Name=BIN2	3
Name=ACTL6B	0
Name=PDE4B	1
Name=AMOTL2	0
Name=PRKAG2	4
Name=POLK	1
Name=ZNF107	0
Name=DDX41	4
Name=SNX9	16
Name=PDE4C	0
Name=SUCO	1
Name=ANAPC5	7
Name=ANAPC7	2
Name=SCARA3	0
Name=MAGEC2	0
Name=FAM8A1	0
Name=PDE4D	51
Name=HPCAL4	0
Name=YTHDF2	2
Name=VGLL1	0
Name=RNF138	1
Name=IP6K2	3
Name=PCYOX1	1
Name=PDE6A	0
Name=PRRX2	0
Name=LCMT1	0
Name=GULP1	1
Name=REV1	0
Name=RHCG	0
Name=PDE6C	0
Name=SFMBT1	2
Name=GPR89B	0
Name=UBE2J1	3
Name=EVL	638
Name=PDE6D	1
Name=NAT8B	0
Name=DCDC2	0
Name=LIMA1	38
Name=CABP2	0
Name=ISYNA1	0
Name=HSD17B7	0
Name=ANKFY1	6
Name=PDE6G	0
Name=VCX2	0
Name=VCX3A	0
Name=PDE6H	0
Name=C9orf114	1
Name=NOP16	0
Name=RTCB	3
Name=HACD3	2
Name=CTDSPL2	2
Name=NELFCD	3
Name=TRIAP1	0
Name=ATP5F1	5
Name=PDE7A	0
Name=C11orf73	0
Name=CWC15	1
Name=TRMT112	1
Name=UFC1	4
Name=RTFDC1	8
Name=PDE8A	8
Name=CHMP5	1
Name=GTSE1	0
Name=ETV7	1
Name=DTL	0
Name=NCKIPSD	1
Name=PDE9A	0
Name=LARS	3
Name=TMEM14C	1
Name=CXXC5	3
Name=TMEM138	0
Name=OSER1	2
Name=GSKIP	3
Name=JKAMP	2
Name=ANAPC11	3
Name=PDE1B	0
Name=ZC3HC1	1
Name=C9orf156	0
Name=PHF7	0
Name=VTA1	4
Name=PPHLN1	2
Name=MTFP1	0
Name=ZCCHC17	3
Name=PDGFA	2
Name=SCLY	0
Name=VPS54	1
Name=ZNF581	0
Name=SIRT7	1
Name=SIRT6	1
Name=PDGFB	0
Name=CINP	1
Name=RAB14	0
Name=ACKR4	1
Name=PEX5L	3
Name=LGSN	2
Name=NT5DC3	1
Name=PDGFRA	1
Name=RAB6B	1
Name=IL23A	0
Name=MBIP	0
Name=HDAC7	1
Name=ARMCX3	0
Name=TDP2	1
Name=UFM1	0
Name=PDGFRL	0
Name=FAM49B	4
Name=GDE1	0
Name=LARP7	1
Name=ESF1	2
Name=PDE6B	0
Name=AZIN1	8
Name=PCF11	3
Name=MED15	4
Name=PIAS4	1
Name=PDGFRB	0
Name=TRIM33	8
Name=SRRT	3
Name=NBAS	2
Name=CUTA	6
Name=LSR	0
Name=ATP5G1	0
Name=PDHA1	4
Name=LIPT1	0
Name=NOP58	32
Name=METTL13	2
Name=PIGT	1
Name=TRMT6	1
Name=ATP6V1H	3
Name=GET4	4
Name=PDHA2	0
Name=DPH5	0
Name=ERGIC3	4
Name=TAF9B	0
Name=HMP19	0
Name=UBE2D4	0
Name=PDHB	2
Name=KLF13	3
Name=CCZ1	3
Name=DYNC2LI1	1
Name=SLC25A39	3
Name=PDK1	30
Name=LUC7L2	2116
Name=OTUD6B	0
Name=RBMX2	0
Name=DHRS7	2
Name=C14orf166	1
Name=SF3B6	0
Name=PDK2	0
Name=MRPL48	0
Name=TMBIM4	0
Name=PPIL1	0
Name=YPEL5	3
Name=FAM96B	1
Name=MRPS23	0
Name=PDK3	1
Name=MRPS33	0
Name=PTRH2	1
Name=CHMP3	2
Name=CDK5RAP1	4
Name=RASD1	0
Name=STYXL1	1
Name=GINS2	0
Name=PDK4	0
Name=MPC1	0
Name=FKBP7	0
Name=ZFR	5
Name=ASB1	3
Name=ASB4	0
Name=NUB1	1
Name=HSPB11	8
Name=SARAF	11
Name=ENPP1	0
Name=TPPP3	0
Name=ASB2	0
Name=MPP6	0
Name=ENPP2	1
Name=SUFU	1
Name=OAZ3	0
Name=ENPP3	3
Name=LSM7	0
Name=LSM8	0
Name=CPSF3	4
Name=TRAPPC2L	1
Name=HECA	2
Name=VPS29	4
Name=ATP5G2	1
Name=PDPK1	2
Name=CYB5R2	0
Name=NLK	1
Name=PADI3	0
Name=ACSL5	4
Name=GPRC5B	0
Name=EMCN	0
Name=CYB5R1	3
Name=ZNF44	4
Name=SELT	0
Name=RAB23	1
Name=CES1P1	6
Name=CAB39	4
Name=SLC26A4	0
Name=UIMC1	0
Name=FBXO40	0
Name=DNAJB11	6
Name=CMPK1	5
Name=POLR3K	0
Name=WBP11	4
Name=PDYN	0
Name=UPB1	1
Name=MSRB1	0
Name=RAPGEF6	11
Name=GHRL	0
Name=PDZK1	0
Name=WWOX	11
Name=ARID4B	4
Name=CD244	0
Name=LUC7L3	0
Name=PECAM1	19
Name=RTEL1	2
Name=HIGD1B	0
Name=ERAP1	2
Name=TMEM8B	1
Name=CDK12	3
Name=C9orf78	1
Name=SERPINF1	1
Name=SYT17	0
Name=ATP8A2	0
Name=RAB8B	10
Name=INPP5K	0
Name=GNG13	0
Name=STK26	3
Name=TM7SF3	1
Name=RSF1	33
Name=ZAK	2
Name=MYOZ2	0
Name=PEG3	0
Name=KDM3B	4
Name=PENK	0
Name=ATP5G3	13
Name=ASIC5	0
Name=SIX4	0
Name=COQ3	0
Name=CALML5	0
Name=TUBA8	0
Name=PHAX	0
Name=GALNT7	0
Name=CECR1	2
Name=PEPD	4
Name=PER1	1
Name=GATB	0
Name=PEX1	0
Name=PEX6	1
Name=PEX7	0
Name=PEX10	0
Name=PEX12	1
Name=PEX13	0
Name=PEX14	2
Name=PF4	0
Name=PF4V1	0
Name=PFAS	4
Name=CFP	0
Name=ACP1	2
Name=PFDN1	4
Name=PFDN2	1
Name=PFDN4	0
Name=PFDN5	3
Name=ATP8B1	14
Name=PFKFB1	0
Name=PFKFB2	3
Name=PFKFB3	8
Name=ATP5I	0
Name=PFKFB4	4
Name=PFKL	63
Name=VIT	0
Name=PFKM	0
Name=PFKP	78
Name=PFN1	24
Name=PFN2	0
Name=CDK14	2
Name=ATP5J	3
Name=PGA5	0
Name=PGAM1	10
Name=PGAM2	0
Name=PGC	0
Name=PGD	30
Name=PGF	1
Name=PGGT1B	1
Name=ATP6V1A	8
Name=PGK1	47
Name=PGK2	0
Name=PGM1	14
Name=PGM3	5
Name=PGM5	1
Name=PGR	0
Name=ABCB1	4
Name=ABCB4	0
Name=PHB	3
Name=ATP6V1B1	0
Name=SLC25A3	7
Name=PHEX	11
Name=PHF1	1
Name=PHF2	2
Name=PHKA1	3
Name=PHKA2	2
Name=PHKB	60
Name=ATP6V1B2	20
Name=PHKG1	0
Name=PHKG2	15
Name=PHYH	0
Name=SERPINA1	4
Name=PI3	2
Name=SERPINA4	0
Name=SERPINB5	0
Name=SERPINB6	9
Name=ATP6V0C	5
Name=SERPINE2	0
Name=SERPINB8	0
Name=SERPINB9	0
Name=SERPINB10	0
Name=SERPINI1	0
Name=SERPINB13	0
Name=SERPINI2	0
Name=PIGA	0
Name=PIGC	0
Name=ATP6V1C1	4
Name=PIGF	2
Name=PIGH	1
Name=PIGR	2
Name=PIK3C2A	3
Name=PIK3C2B	1
Name=PIK3C2G	1
Name=PIK3C3	2
Name=ATP6V1E1	4
Name=PIK3CA	2
Name=PIK3CB	8
Name=PIM1	11
Name=PIK3CD	1
Name=PIK3CG	1
Name=PIK3R1	2
Name=PIK3R2	4
Name=PI4KA	6
Name=PI4KB	13
Name=ACP2	0
Name=PIN1	0
Name=PIN1P1	0
Name=PIN4	3
Name=PIP	0
Name=PIP4K2A	6
Name=PITPNA	6
Name=PITX1	2
Name=PITX2	0
Name=PITX3	0
Name=PKD1	5
Name=PKD2	1
Name=PKLR	0
Name=PKHD1	0
Name=PKM	283
Name=PKNOX1	4
Name=PKP1	1
Name=PKP2	0
Name=PLA2G1B	0
Name=PLA2G2A	0
Name=PLA2G4A	1
Name=PLA2G5	0
Name=PLAG1	1
Name=PLAGL1	32
Name=PLAGL2	1
Name=PLAT	1
Name=PLAU	0
Name=PLAUR	135
Name=ATP6V0B	14
Name=PLCB2	0
Name=PLCB3	6
Name=PLCB4	4
Name=PLCD1	1
Name=BCL11A	2
Name=CPXCR1	0
Name=BTBD1	2
Name=PLCL1	0
Name=SPA17	0
Name=IL17D	0
Name=NUDT9	0
Name=CHIC1	3
Name=TM6SF2	0
Name=TM6SF1	0
Name=UBASH3A	0
Name=ZFYVE1	1
Name=PLCG1	3
Name=LRP1B	13
Name=PANK1	220
Name=SHC3	5
Name=PLCG2	217
Name=PLD1	1
Name=NUP54	1
Name=TPCN1	1
Name=PLD2	0
Name=PLEC	38
Name=ATP6V1G2	0
Name=PLG	0
Name=CLIC5	0
Name=STX18	3
Name=PLEK	14
Name=PLGLB2	0
Name=PLGLB1	0
Name=SERPINF2	0
Name=PLIN1	0
Name=PLK1	0
Name=FXYD1	0
Name=FXYD3	0
Name=ATP6V0A1	0
Name=PLN	1
Name=PLOD1	1
Name=PLOD2	0
Name=PLP1	0
Name=PLP2	7
Name=PLRG1	1
Name=PLS1	60
Name=PLS3	1
Name=PLSCR1	4
Name=PLTP	11
Name=PLXNA1	2
Name=MBD3	4
Name=ADAM22	1
Name=PLXNA2	0
Name=BCO1	0
Name=PRKAG3	0
Name=PTOV1	5
Name=S1PR5	0
Name=PLXNB1	4
Name=PLXNB3	2
Name=PMAIP1	0
Name=PMCH	0
Name=PNOC	0
Name=PMCHL1	1
Name=ATP6AP1	5
Name=PMCHL2	0
Name=PML	7
Name=PMM1	1
Name=PMM2	3
Name=PMP2	0
Name=PMP22	0
Name=PMS1	3
Name=PMS2P1	0
Name=ATP7A	5
Name=PMS2P2	0
Name=PMS2P4	1
Name=RIPPLY3	0
Name=FXYD7	0
Name=FXYD6	0
Name=FXYD5	10
Name=FXYD4	0
Name=P2RY13	0
Name=PMS2P5	1
Name=GPR84	5
Name=IL20RA	0
Name=IL20RB	0
Name=FGFRL1	4
Name=GPR87	0
Name=C11orf24	2
Name=TRIM34	0
Name=CDHR5	0
Name=CLDN22	0
Name=COPG2IT1	0
Name=PMS2P3	0
Name=ATP5O	0
Name=MYO3A	0
Name=DUOX1	1
Name=RAB4B	0
Name=RAB24	2
Name=PELO	2
Name=SLCO1C1	0
Name=EXOSC9	0
Name=PPIL3	0
Name=EXOSC10	3
Name=FTHL17	0
Name=CNTN5	4
Name=CSNK1G1	6
Name=A4GALT	0
Name=PMS2	3
Name=PRRX1	0
Name=CPSF2	1
Name=ACP5	0
Name=ATP7B	6
Name=BRWD1	5
Name=SLC37A1	2
Name=RBM11	0
Name=PCBP3	1
Name=CYP4F29P	0
Name=C21orf58	0
Name=YBEY	0
Name=PNLIP	0
Name=LINC00160	0
Name=SMIM11	0
Name=C21orf62-AS1	0
Name=MIS18A	0
Name=PNLIPRP1	0
Name=LINC00158	0
Name=CHODL-AS1	0
Name=PNLIPRP2	0
Name=TSPEAR-AS1	0
Name=TSPEAR	0
Name=LINC00113	0
Name=LINC00112	0
Name=PNMT	0
Name=LINC00111	0
Name=SETD4	0
Name=FAM3B	2
Name=RIPK4	0
Name=CLIC6	0
Name=GSAP	0
Name=TLR9	0
Name=POLE3	2
Name=CHRAC1	0
Name=PNN	2
Name=GPR88	0
Name=UBL3	3
Name=SEPT5	0
Name=SEPT4	0
Name=LINC00308	0
Name=CT45A6	0
Name=CT45A1	0
Name=LURAP1	0
Name=MIR4435-1HG	3
Name=LOC541473	0
Name=MRPL39	0
Name=C21orf91	0
Name=C8orf58	0
Name=CXorf40B	0
Name=DCUN1D1	2
Name=NANS	5
Name=PODXL	0
Name=CYCS	1
Name=ERRFI1	5
Name=KCNK10	11
Name=TREM2	0
Name=TREM1	22
Name=SNTG1	3
Name=POLA1	1
Name=SNTG2	0
Name=POLB	2
Name=POLD1	2
Name=POLD2	1
Name=POLE	2
Name=POLE2	0
Name=C1QTNF9B-AS1	0
Name=POLG	1
Name=POLH	1
Name=POLR2A	6
Name=POLR2B	3
Name=POLR2C	3
Name=GPR173	0
Name=GPR85	0
Name=POLR2D	1
Name=GNG2	0
Name=GDAP1	0
Name=POLR2E	1
Name=DPM3	1
Name=SOX18	0
Name=UNC93A	0
Name=POLR2F	3
Name=POLR2G	2
Name=CYTL1	0
Name=WNT4	0
Name=HAO1	0
Name=POLR2H	3
Name=POLR2I	3
Name=TERF2IP	4
Name=POLR2J	0
Name=POLR2K	1
Name=SLC38A2	7
Name=POLR2L	3
Name=NLGN3	0
Name=SIAE	19
Name=POLRMT	2
Name=TAS2R5	0
Name=POMC	0
Name=DNAJC10	1
Name=YIPF1	0
Name=GAR1	1
Name=SSH1	4
Name=HCG4	0
Name=SH3TC1	2
Name=SEMA5B	0
Name=GFOD1	3
Name=RBM27	2
Name=PON1	0
Name=SASH3	17
Name=STAG3L1	1
Name=KCTD5	3
Name=ANLN	1
Name=PON2	1
Name=RIN2	1
Name=ATAD2B	1
Name=FBXO42	1
Name=MOV10L1	0
Name=TAF7L	0
Name=PRR13	2
Name=PON3	0
Name=MRPS21	0
Name=FBXW5	2
Name=CCSER2	6
Name=FAM134B	0
Name=XRN1	2
Name=ETAA1	0
Name=SPIN2A	0
Name=ANKIB1	5
Name=MIOS	1
Name=ZFAND6	2
Name=POR	3
Name=ARMCX6	1
Name=MIEF1	2
Name=TOLLIP	6
Name=KRT20	0
Name=NLE1	1
Name=RNF216	5
Name=PLEKHA5	1
Name=FAM64A	0
Name=CHPF2	43
Name=TRMT13	0
Name=DGCR8	5
Name=POU1F1	3
Name=UGT2B28	0
Name=FAM105A	1
Name=NEURL1B	3
Name=C11orf71	1
Name=TMX3	0
Name=PRMT7	1
Name=HEATR5B	0
Name=SMOX	3
Name=TMCO1	2
Name=ATR	4
Name=POU2AF1	0
Name=RBM47	2
Name=ZDHHC13	1
Name=CPVL	1
Name=DHX29	3
Name=ADAMTSL4	0
Name=EPB41L4A-AS2	0
Name=RHOF	5
Name=POU2F1	4
Name=PCDH18	0
Name=HMGCLL1	1
Name=EXOSC4	4
Name=DDX4	0
Name=MTRF1L	0
Name=PUS7	0
Name=APBB1IP	9
Name=POU2F2	5
Name=CCDC93	2
Name=WDR44	1
Name=ANKRD16	2
Name=ASNSD1	2
Name=POU3F1	0
Name=MIER2	3
Name=USP53	1103
Name=MRPL50	0
Name=CCHCR1	0
Name=EXOC6	1
Name=FAM35A	1
Name=ROBO4	0
Name=NDUFB11	4
Name=POU3F2	0
Name=FAM193B	2
Name=DDIT4	25
Name=RC3H2	14
Name=TOMM7	4
Name=CRCT1	0
Name=MTMR12	2
Name=RNF186	0
Name=SDK2	0
Name=POU3F3	3
Name=NECAB2	0
Name=MAGEL2	0
Name=GNL3L	4
Name=DKFZP434I0714	0
Name=WDR5B	0
Name=DDX49	3
Name=ING3	0
Name=SGTB	5
Name=SPATA6	1
Name=POU3F4	0
Name=EPB41L4B	4
Name=DLL4	0
Name=POU4F1	0
Name=POU4F2	0
Name=SCAND2P	0
Name=EGLN1	4
Name=GNB1L	2
Name=LZTFL1	1
Name=EQTN	0
Name=MXRA8	1
Name=POU4F3	0
Name=L1TD1	0
Name=ATRX	5
Name=POU5F1	0
Name=NDFIP2	1
Name=DDX56	3
Name=INO80	2
Name=CCNJ	0
Name=POU5F1B	0
Name=FBXL19	1
Name=VSIG10	0
Name=ARL15	8
Name=PAF1	1
Name=PARP14	8
Name=HES2	0
Name=MAP10	0
Name=FAM63B	0
Name=POU6F1	0
Name=PPA1	26
Name=PPARA	46
Name=TBC1D13	1
Name=WDR74	0
Name=TMEM106B	0
Name=RSBN1	0
Name=PPARD	53
Name=LRRN3	0
Name=CRLS1	6
Name=GTPBP2	6
Name=CROT	1
Name=PPARG	0
Name=ZNHIT6	0
Name=P4HTM	0
Name=MANSC1	0
Name=MED1	0
Name=KIF1A	0
Name=PPEF2	334
Name=RRN3	1
Name=PDP1	0
Name=GPN2	2
Name=MARCH5	0
Name=PPAT	0
Name=CNGB3	0
Name=RBFOX1	13
Name=SLC6A20	5
Name=BTN2A3P	0
Name=OTUD4	1
Name=NKX1-1	0
Name=PPBP	0
Name=TMED9	4
Name=SLC35F2	0
Name=RAB39A	0
Name=MPHOSPH8	1
Name=FEV	0
Name=XAF1	0
Name=LEPROT	3
Name=LY6K	0
Name=EPDR1	3
Name=PPEF1	1
Name=FBLIM1	0
Name=FNDC8	0
Name=ZNF853	0
Name=NUTM2F	2
Name=IL17RD	1
Name=FAM20A	0
Name=KLHDC4	0
Name=CTSA	14
Name=PCSK4	0
Name=GRAMD1C	2
Name=ROPN1	0
Name=ZRANB1	7
Name=TRIM44	16
Name=BTG4	0
Name=HYDIN	0
Name=DIRAS2	1
Name=PPP1R12C	8
Name=CFAP46	0
Name=RNF111	0
Name=PPIA	6
Name=NSMCE4A	1
Name=ALKBH4	0
Name=C17orf59	2
Name=DNAJB12	0
Name=PPIB	15
Name=TET2	1
Name=KCTD9	1
Name=TRPM4	2
Name=BNC2	0
Name=MED18	1
Name=DCHS2	0
Name=MBTD1	1
Name=PPIC	0
Name=KLHL24	1
Name=HAUS6	3
Name=TRIT1	2
Name=CNNM2	0
Name=AHI1	4
Name=ZNF586	0
Name=DYM	2
Name=SAMD9	9
Name=PPID	1
Name=GIPC2	1
Name=ZNF562	0
Name=AFTPH	4
Name=KLHL28	2
Name=QPCTL	1
Name=GATAD2A	4
Name=ZNF280D	0
Name=ZCCHC10	1
Name=NDE1	181
Name=ERCC6L	1
Name=TRPM7	3
Name=SWT1	2
Name=CDHR2	29
Name=GIN1	0
Name=NXPE4	1
Name=BCAS3	5
Name=ASPN	0
Name=NUP62CL	0
Name=BEST2	0
Name=SSX4B	0
Name=VPS13C	8
Name=GDAP2	2
Name=BSPRY	0
Name=WBP1L	6
Name=LRRC49	2
Name=APTX	1
Name=BIVM	4
Name=MFSD6	3
Name=SYTL2	0
Name=ESRP1	0
Name=SIDT1	1
Name=ARHGEF38	0
Name=DEF8	1
Name=FBXL12	3
Name=ANKRD49	0
Name=PAQR5	11
Name=WDR55	2
Name=FAM83E	0
Name=FAM46C	2
Name=GON4L	6
Name=GDPD2	0
Name=PGPEP1	5
Name=ELP6	1
Name=SLX1A	1
Name=CKMT1A	0
Name=MS4A12	0
Name=SNRK	3
Name=CC2D1A	3
Name=TOR4A	2
Name=POLR2J3	0
Name=DNAJC25	0
Name=GPATCH4	0
Name=PPP1R14D	0
Name=TMEM214	3
Name=TMEM104	1
Name=EPS8L1	0
Name=QRICH1	3
Name=PIGG	2
Name=PALMD	0
Name=FNBP1L	26
Name=CNTLN	2
Name=DCAF16	0
Name=ZCCHC2	8
Name=DPP8	95
Name=ST7L	2
Name=BCOR	0
Name=TEX10	2
Name=ANKHD1	4
Name=CWC25	0
Name=RETSAT	0
Name=TBC1D8B	0
Name=LPPR1	0
Name=UHRF1BP1	17
Name=NSUN2	4
Name=ALKBH5	7
Name=INO80D	14
Name=NCAPG2	2
Name=MTMR10	1
Name=RNF43	0
Name=PQLC2	1
Name=CASZ1	3
Name=ELOVL2	0
Name=PXK	0
Name=AUH	0
Name=LAX1	0
Name=CDKAL1	9
Name=TTC19	0
Name=MKS1	1
Name=WHSC1L1	1
Name=CYP2W1	0
Name=FAM208B	3
Name=SPDL1	0
Name=SEMA4C	1
Name=RPP25	0
Name=FOCAD	4
Name=YTHDF1	2
Name=TMEM260	1
